uni_id,course_name,title,authors,publication_year,resource_type,field_of_education
2, terrorism in a globalised world ,the islamic state a new wave of terrorism?,elizabethadrienne,2018.0,thesis,society
2, terrorism in a globalised world ,contemporary politics europe,alexandergroth,1976.0,book,society
2, terrorism in a globalised world ,diplomatic investigations essays in the theory of international politics,committeebritish,1966.0,book,society
2, terrorism in a globalised world ,safety liberty and islamist terrorism american and european approaches to domestic counterterrorism,garyschmitt,2010.0,book,society
2, terrorism in a globalised world ,frankenstein or the modern prometheus,maryshelley,1818.0,book,society
2, materials chemistry ,d  and f block  chemistry,chrisjones,2001.0,book,engineering
2, materials chemistry ,infrared and raman spectra of inorganic and coordination compounds,kazuonakamoto,1978.0,book,engineering
2, international media law ,policy transfer and statutory injury compensation in australia,conanbrownbill,2015.0,thesis,society
2, international media law ,policy transfer and statutory injury compensation in australia,conanbrownbill,2015.0,thesis,society
2, international media law ,the uks changing democracythe 2018 democratic audit,rostaylor,2018.0,book,society
2, consulting and freelancing ,statistics for business and economics,davidanderson,1984.0,book,society
2, consulting and freelancing ,101 ways to market your business,andrewgriffiths,2000.0,book,commerce
2, consulting and freelancing ,the home office from hell cure transform your underperforming time sucking homebased business into a runaway success,jeffreylanders,2008.0,book,commerce
2, consulting and freelancing ,the economics of self employment and entrepreneurship,simonparker,2004.0,book,society
2, financial management in health care ,health care finance economic incentives and productivity enhancement,steveneastaugh,1992.0,book,society
2, wellbeing ,nutrition and fitness mental health aging and the implementation of a healthy diet and physical activity lifestyle,conferenceinternational,2005.0,conferenceproceedings,health
2, microeconomics b ,harvard business review on decision making,businessharvard,2001.0,book,society
2, microeconomics b ,global carbon pricing the path to climate cooperation,petercramton,2017.0,book,society
2, foundations of the environment ,leaf and branch trees and tall shrubs of perth,robertpowell,1990.0,book,environment
2, advanced criminal law ,the system of criminal law cases and materials new south wales victoria south australia,abates,1979.0,book,society
2, advanced criminal law ,african american classics in criminology and criminal justice,helengreene,2002.0,book,society
2, advanced criminal law ,how do school experiences relate to offending behaviour from the perspective of young male offenders?,emilycatherine,2018.0,thesis,society
2, advanced criminal law ,the journal of criminal law and criminology (northwestern university (evanston ill) school of law 1981 expanded academic asap),universitynorthwestern,1900.0,governmentpublication,society
2, advanced criminal law ,pp no 58 of 2010,parliamentaustralia,2010.0,book,society
2, advanced criminal law ,age and criminal responsibility in children,psychologicalaustralian,1985.0,conferenceproceedings,society
2, advanced criminal law ,transfer of monochrome video information from magnetic tape to motion picture film for archival storage prepared for national institute of law enforcement and criminal justice law enforcement assistance administration us department of justice,josephrichmond,1978.0,book,arts
2, advanced criminal law ,community engagement in higher education policy reforms and practice,wjacob,2015.0,book,society
2, advanced criminal law ,non consensual sexting an examination of law and prosecutions,lauravitis,2015.0,thesis,society
2, advanced criminal law ,crime justice and social democracy international perspectives,kerrycarrington,2012.0,book,society
2, advanced criminal law ,criminal defense of the poor in new york city,michaelmcconville,1987.0,book,society
2, advanced criminal law ,sexual violence in a digital age,anastasiapowell,2017.0,book,society
2, advanced criminal law ,feminist legal studies,joanneconaghan,2009.0,book,society
2, advanced criminal law ,australian aborigines the language and customs of several tribes of aborigines in the western district of victoria australia,jamesdawson,1881.0,book,society
2, advanced criminal law ,sex work immigration and social difference,julieham,2015.0,book,society
2, advanced criminal law ,regulating sex for sale prostitution policy reform and the uk,joannaphoenix,2009.0,book,society
2, advanced criminal law ,whose criminal justice? state or community?,katherinedoolin,2010.0,book,society
2, advanced criminal law ,nineteen eighty four,georgeorwell,1900.0,book,society
2, introduction to sustainable development (oua) ,green adaptation for ecosystem services management in dhaka a socio economic evaluation,jihannaeema,2018.0,thesis,hospitality
2, introduction to sustainable development (oua) ,the globalization reader,johnboli,2000.0,book,society
2, introduction to sustainable development (oua) ,2013 scientific consensus statement joanna johnson,johannajohnson,2013.0,book,society
2, introduction to sustainable development (oua) ,naked ape to superspecies a personal perspective on humanity and the global eco crisis,davidsuzuki,1999.0,book,society
